X,Y,Northeast,North,Center,West_SLOPE,Northwest,SouthEast_,East,South,SouthWest
469726.399278208613396,879800.734580054879189,,,,34.72091,,,,,
471644.182086616754532,878643.389435693621635,,,,29.13621,,,,,
468719.773950129747391,879162.795275583863258,,,,7.19428,,,,,
471731.371062994003296,879302.098097115755081,,,,27.71456,,,,,
468818.95767717063427,878438.187664046883583,,,,25.17170,,,,,
466242.427821516990662,878332.828083992004395,,,,35.12913,,,,,
468743.105643048882484,878145.626968502998352,,,,28.09223,,,,,
469477.365485563874245,877902.362532809376717,,,,31.82721,,,,,
465409.690616801381111,877221.988517060875893,,,,32.23127,,,,,
464962.060367450118065,877678.849409446120262,,,,30.07197,,,,,
469089.767060369253159,877906.103018373250961,,,,25.70622,,,,,
465643.263451442122459,877656.187335953116417,,,,21.92828,,,,,
466452.916994750499725,877619.281167984008789,,,,39.50740,,,,,
473275.688648298382759,877103.832349076867104,,,,17.52073,,,,,
464382.78674541413784,877108.75984251499176,,,,23.10721,,,,,
394061.121062994003296,879029.23523622751236,,,,19.57338,,,,,
449902.10662730038166,877151.659120738506317,,,,32.28497,,,,,
466288.484580054879189,876513.814304456114769,,,,39.32080,,,,,
466230.756889760494232,876331.537073493003845,,,,36.24094,,,,,
466127.06988188624382,876111.974081367254257,,,,27.74430,,,,,
420497.948490813374519,877304.573162734508514,,,,22.26583,,,,,
466848.486220479011536,875166.419619426131248,,,,18.65017,,,,,
468402.197178483009338,874852.417650923132896,,,,21.72973,,,,,
466405.534120738506317,874320.715879261493683,,,,35.78669,,,,,
463357.133202105760574,873406.696194231510162,,,,31.49807,,,,,
463520.80511811375618,872993.446850389242172,,,,32.40025,,,,,
436462.920275583863258,872790.684711292386055,,,,8.53482,,,,,
460613.290026247501373,868304.618766397237778,,,,29.27108,,,,,
400864.199475064873695,870980.020997375249863,,,,35.49490,,,,,
436582.747047245502472,868933.252296581864357,,,,33.69297,,,,,
436580.619094491004944,868858.979658797383308,,,,34.58988,,,,,
461285.594488188624382,867234.55085301399231,,,,29.99976,,,,,
454522.268700793385506,866592.736548557877541,,,,44.18249,,,,,
405908.434711292386055,869214.266404196619987,,,,26.94907,,,,,
432105.784120738506317,868198.758858263492584,,,,15.93542,,,,,
430976.34744094312191,868290.961614176630974,,,,34.83721,,,,,
427107.573818892240524,867990.628608927130699,,,,29.19755,,,,,
425400.916338577866554,867809.932414695620537,,,,25.97323,,,,,
460323.833005249500275,865889.68996062874794,,,,13.44766,,,,,
424591.280511811375618,867121.016732290387154,,,,28.48514,,,,,
394367.181430444121361,867899.275590553879738,,,,43.32960,,,,,
389425.468175858259201,866639.684711292386055,,,,13.75925,,,,,
432022.607611551880836,864994.34251968562603,,,,6.08830,,,,,
430334.474737539887428,864103.609580054879189,,,,13.06651,,,,,
455023.873031497001648,861316.08759842813015,,,,15.88956,,,,,
417626.183727040886879,864423.484908133745193,,,,39.37659,,,,,
417503.058398947119713,864369.709973752498627,,,,34.20625,,,,,
453846.612532809376717,861392.803805768489838,,,,16.06669,,,,,
452615.677165359258652,861339.149278208613396,,,,25.91935,,,,,
441202.548884510993958,861567.785433068871498,,,,9.98962,,,,,
435485.349409446120262,858498.701443567872047,,,,20.73128,,,,,
397741.918635174632072,859621.672244101762772,,,,34.61845,,,,,
398623.659120738506317,859373.131233602762222,,,,20.18545,,,,,
393529.84744094312191,859661.887139111757278,,,,29.02546,,,,,
397902.790682420134544,859313.537729665637016,,,,36.46515,,,,,
399048.878608927130699,859175.551181107759476,,,,33.55340,,,,,
414687.759514436125755,858402.69422572851181,,,,32.18591,,,,,
398356.803805768489838,858893.279855638742447,,,,23.15988,,,,,
405274.232939630746841,856826.000328078866005,,,,23.91076,,,,,
441893.636811017990112,855395.057414695620537,,,,21.56140,,,,,
435023.405183732509613,855027.21259842813015,,,,24.96021,,,,,
435984.512139111757278,854388.284776896238327,,,,27.94733,,,,,
446378.487204730510712,853513.408792644739151,,,,24.91168,,,,,
446238.328740164637566,853623.869422569870949,,,,26.34552,,,,,
430046.630905508995056,853318.096128612756729,,,,13.94677,,,,,
447591.002624675631523,853114.088582679629326,,,,36.36808,,,,,
429824.657808393239975,853669.020341202616692,,,,22.99969,,,,,
447044.056102365255356,852869.533136487007141,,,,26.16112,,,,,
446416.530183732509613,852949.837926506996155,,,,34.97425,,,,,
447498.631889760494232,852665.191929131746292,,,,36.05167,,,,,
443003.806430444121361,852389.621391072869301,,,,17.64234,,,,,
448565.821850389242172,851714.915026247501373,,,,41.37041,,,,,
392999.377296581864357,853612.46751968562603,,,,41.96469,,,,,
431388.330052495002747,852227.64763779938221,,,,21.15758,,,,,
431333.214238852262497,851924.061023622751236,,,,26.30503,,,,,
431647.09744094312191,852009.915026247501373,,,,21.39673,,,,,
420664.635498687624931,851849.107939630746841,,,,22.99969,,,,,
434014.703740164637566,851613.783464565873146,,,,23.66438,,,,,
445335.93077427148819,850462.639435693621635,,,,25.11218,,,,,
425198.030511811375618,851473.241797894239426,,,,4.28018,,,,,
424058.615485563874245,851345.902230978012085,,,,33.52290,,,,,
425297.825787395238876,851398.642060369253159,,,,9.03913,,,,,
425391.452755898237228,851316.790682420134544,,,,15.92195,,,,,
425494.294947504997253,851208.229330703616142,,,,4.57891,,,,,
383532.297244101762772,851798.391076117753983,,,,21.33405,,,,,
445042.920275583863258,849917.584645673632622,,,,20.16152,,,,,
426124.538385823369026,850395.630249351263046,,,,27.23123,,,,,
426246.172900259494781,850256.573490813374519,,,,26.37650,,,,,
392586.238188982009888,851102.183070868253708,,,,28.97842,,,,,
427126.98589238524437,849556.193897634744644,,,,43.08507,,,,,
419450.573490813374519,849316.148622050881386,,,,32.66430,,,,,
401344.982939630746841,849280.401574805378914,,,,33.30159,,,,,
408309.535761147737503,848869.899606302380562,,,,39.70186,,,,,
408378.261811017990112,848532.211942255496979,,,,49.74718,,,,,
417631.309383198618889,848132.525918632745743,,,,26.69501,,,,,
408377.534776896238327,848296.128280833363533,,,,48.04294,,,,,
417387.665682420134544,847869.895669296383858,,,,38.01388,,,,,
421920.02755905687809,847500.433398947119713,,,,39.35479,,,,,
433456.20833332836628,847114.604330703616142,,,,40.62902,,,,,
430861.204068243503571,846955.727034121751785,,,,40.70752,,,,,
400326.374343827366829,847895.58825458586216,,,,22.63875,,,,,
432248.40748031437397,845539.431430444121361,,,,35.39646,,,,,
433569.496391072869301,846231.078083992004395,,,,24.30091,,,,,
441385.16732282936573,845352.364501312375069,,,,17.43906,,,,,
397980.041338577866554,847007.751312330365181,,,,26.61298,,,,,
398112.691929131746292,846894.557414695620537,,,,30.95250,,,,,
445549.398950129747391,845482.980314955115318,,,,12.62991,,,,,
431819.354658797383308,844482.682414695620537,,,,36.43019,,,,,
439714.724737539887428,843575.994094491004944,,,,36.67480,,,,,
446060.974409446120262,843506.51771654188633,,,,25.22956,,,,,
438877.613517060875893,843408.070866137742996,,,,22.32312,,,,,
441803.731299206614494,843382.420603677630424,,,,31.46548,,,,,
440222.411417320370674,843211.193569555878639,,,,24.83492,,,,,
416947.42585301399231,843234.433398947119713,,,,41.93758,,,,,
438851.288385823369026,843084.327755898237228,,,,13.94677,,,,,
438716.453083992004395,842932.977034121751785,,,,46.26764,,,,,
381160.951771646738052,844547.030183732509613,,,,30.07197,,,,,
442514.46259842813015,842531.641732290387154,,,,17.71811,,,,,
380857.531496062874794,844078.297244101762772,,,,43.64199,,,,,
380347.219160109758377,844403.894356951117516,,,,28.24667,,,,,
419344.417650923132896,842595.176509186625481,,,,27.76904,,,,,
444362.072834640741348,842136.221128612756729,,,,29.76370,,,,,
443148.540354326367378,841912.741797894239426,,,,24.86744,,,,,
444491.349409446120262,841447.051509186625481,,,,32.56104,,,,,
432265.500984251499176,842119.478018373250961,,,,46.69144,,,,,
442437.520997375249863,841591.754593178629875,,,,28.48040,,,,,
430137.546916007995605,841858.479330703616142,,,,33.26265,,,,,
434550.40748031437397,841764.804790019989014,,,,28.84576,,,,,
419068.313320204615593,842281.388451442122459,,,,34.96387,,,,,
440474.581692919135094,841429.558398947119713,,,,18.21231,,,,,
444146.762139111757278,840911.408792644739151,,,,19.25653,,,,,
438349.645013123750687,841457.535761147737503,,,,29.51311,,,,,
438820.762467190623283,840658.020997375249863,,,,27.71828,,,,,
440746.547572180628777,841088.027887135744095,,,,32.28779,,,,,
445193.837270334362984,840312.496062994003296,,,,25.71743,,,,,
440930.633202105760574,840694.328412070870399,,,,34.00761,,,,,
436797.618438318371773,840478.235564306378365,,,,32.48967,,,,,
437786.704396322369576,840441.822178483009338,,,,28.48514,,,,,
429703.814632549881935,840815.195209980010986,,,,30.26122,,,,,
427805.814632549881935,840551.684383198618889,,,,20.61168,,,,,
429883.576115489006042,840770.188976377248764,,,,35.76923,,,,,
435840.535433068871498,840577.109908133745193,,,,39.70778,,,,,
437208.567585304379463,840292.042650923132896,,,,27.74430,,,,,
438310.64271654188633,840450.373359575867653,,,,12.75289,,,,,
427015.871391072869301,840641.801181107759476,,,,27.13514,,,,,
443653.141404196619987,839981.289698168635368,,,,28.28985,,,,,
438160.808398947119713,839642.947834640741348,,,,41.42083,,,,,
393619.479330703616142,841086.104986876249313,,,,20.11956,,,,,
394335.837270334362984,841000.918635174632072,,,,23.44644,,,,,
434776.905183732509613,838700.613517060875893,,,,28.90472,,,,,
436750.632874011993408,839549.49081364274025,,,,37.61066,,,,,
394250.663057744503021,840709.308070868253708,,,,31.12191,,,,,
412935.19914698600769,839781.31496062874794,,,,32.65971,,,,,
394886.019685044884682,840270.998687669634819,,,,19.31369,,,,,
394801.513779520988464,840063.953083992004395,,,,22.17163,,,,,
393047.692913383245468,840024.770013123750687,,,,24.03099,,,,,
431717.696194231510162,838426.008530184626579,,,,36.74646,,,,,
436398.046916007995605,837864.355314955115318,,,,9.52471,,,,,
395002.754593178629875,839547.12992125749588,,,,18.69212,,,,,
437937.25918635725975,837218.623359575867653,,,,38.35676,,,,,
433065.559055119752884,838121.14337269961834,,,,30.23995,,,,,
433315.031824141740799,837912.464238852262497,,,,26.39265,,,,,
443245.599081367254257,836945.959645673632622,,,,30.59798,,,,,
436559.220800518989563,837279.193569555878639,,,,16.33585,,,,,
444863.48523622751236,836760.407152235507965,,,,22.62686,,,,,
437480.112204730510712,837475.250656172633171,,,,29.63612,,,,,
432997.71325458586216,837303.065944880247116,,,,37.20944,,,,,
437454.545275583863258,837373.349409446120262,,,,28.48514,,,,,
435899.051837265491486,837340.166994750499725,,,,13.94677,,,,,
437874.491141736507416,837313.606955379247665,,,,27.24655,,,,,
437473.792979001998901,837179.728018373250961,,,,20.37747,,,,,
433279.644685044884682,837232.461286082863808,,,,32.59338,,,,,
437991.683070868253708,837018.71259842813015,,,,37.61540,,,,,
441776.739173233509064,836736.892060369253159,,,,24.24575,,,,,
437516.466207355260849,836734.950459316372871,,,,38.34124,,,,,
443192.084645673632622,836025.893044620752335,,,,17.86843,,,,,
438298.065944880247116,836737.58759842813015,,,,47.70051,,,,,
442109.20767717063427,836138.100065618753433,,,,18.27374,,,,,
441188.227034121751785,835900.698162734508514,,,,35.48021,,,,,
437814.882545933127403,836276.70833332836628,,,,15.80826,,,,,
441101.910761147737503,836248.326115489006042,,,,31.68737,,,,,
438607.852034121751785,836150.149278208613396,,,,35.33648,,,,,
446624.78740157186985,835673.787073493003845,,,,12.45542,,,,,
442617.43011811375618,835580.776902884244919,,,,26.00493,,,,,
432199.094160109758377,835982.609251961112022,,,,34.48166,,,,,
445564.516404196619987,835714.875,,,,43.97690,,,,,
448520.139435693621635,835664.142060369253159,,,,7.91506,,,,,
436886.502296581864357,835934.802493438124657,,,,31.06631,,,,,
448190.056758522987366,835621.511154860258102,,,,23.31682,,,,,
435289.366797894239426,835821.195538058876991,,,,35.64949,,,,,
435363.018700793385506,835416.817913383245468,,,,17.12721,,,,,
411369.721784770488739,836596.018700793385506,,,,20.16152,,,,,
437601.796916007995605,835390.16666667163372,,,,31.93420,,,,,
444596.931758522987366,835447.682742789387703,,,,41.63133,,,,,
436987.197506561875343,835553.78674541413784,,,,25.90135,,,,,
445405.634514436125755,835214.403543308377266,,,,22.51429,,,,,
437478.025918632745743,835374.94914698600769,,,,36.03448,,,,,
438295.584317579865456,835125.200787395238876,,,,42.20555,,,,,
445024.16240157186985,834856.036417320370674,,,,31.94285,,,,,
436832.785761147737503,834712.993110239505768,,,,19.60034,,,,,
402935.895341202616692,835049.818569555878639,,,,25.28002,,,,,
435997.18503937125206,834563.176181107759476,,,,25.39477,,,,,
381518.644356951117516,836171.503608927130699,,,,5.01194,,,,,
435937.307742789387703,834209.376968502998352,,,,29.26092,,,,,
431708.462926506996155,834415.562992125749588,,,,40.87322,,,,,
427022.404199481010437,834427.724081367254257,,,,32.36753,,,,,
447579.744750648736954,833921.282808393239975,,,,25.99391,,,,,
437405.014435693621635,833361.674868762493134,,,,29.62397,,,,,
388957.092191606760025,835361.342191606760025,,,,36.32410,,,,,
419235.379265084862709,834350.319553807377815,,,,30.08594,,,,,
419399.432742789387703,834336.747703418135643,,,,31.74092,,,,,
447391.10170604288578,833532.330708667635918,,,,35.46783,,,,,
419068.815288707613945,834325.551509186625481,,,,33.26265,,,,,
438649.095144361257553,833222.775590553879738,,,,39.02645,,,,,
436427.770013123750687,833607.04232282936573,,,,33.06202,,,,,
437331.153543308377266,833716.546587929129601,,,,27.28733,,,,,
436131.443569555878639,833725.342847764492035,,,,30.12029,,,,,
438593.955708667635918,833567.224409446120262,,,,28.98416,,,,,
407765.635498687624931,834551.17585301399231,,,,31.87646,,,,,
408944.89337269961834,834249.686023622751236,,,,31.63169,,,,,
431255.642060369253159,833682.747375324368477,,,,41.29205,,,,,
446980.25918635725975,832995.491469815373421,,,,27.08367,,,,,
430645.531824141740799,833435.949475064873695,,,,28.23827,,,,,
436533.763451442122459,833256.086942255496979,,,,21.67924,,,,,
436027.461942255496979,833031.757545933127403,,,,35.13229,,,,,
431268.589566931128502,833312.959317579865456,,,,47.23806,,,,,
431325.151574805378914,833174.433070868253708,,,,40.33656,,,,,
419862.922900259494781,833398.724081367254257,,,,28.02299,,,,,
396320.756561681628227,833153.156167984008789,,,,21.14823,,,,,
378965.956036746501923,834405.523950129747391,,,,33.69297,,,,,
439076.561351701617241,832373.308070868253708,,,,44.65386,,,,,
439031.52263779938221,832118.106299206614494,,,,30.99324,,,,,
434206.553477689623833,832015.720472440123558,,,,19.90389,,,,,
397963.442913383245468,832194.486876636743546,,,,12.10904,,,,,
373423.430446192622185,832044.258202105760574,,,,19.51931,,,,,
434254.686679795384407,831632.593832015991211,,,,34.97425,,,,,
466095.662073493003845,859912.86089238524437,,,,34.34702,,,,,
466934.989501312375069,859702.975393697619438,,,,40.45218,,,,,
467085.3001968562603,859440.054461941123009,,,,43.06466,,,,,
467488.141732290387154,858993.07414698600769,,,,18.28282,,,,,
468692.25,857581.046259835362434,,,,33.20494,,,,,
460574.632874011993408,855780.160761147737503,,,,37.10072,,,,,
458813.714566931128502,854728.199475064873695,,,,54.33784,,,,,
467402.18503937125206,854131.531167984008789,,,,39.56671,,,,,
466560.98228345811367,853681.020669296383858,,,,30.46830,,,,,
467132.409776896238327,851102.036417320370674,,,,12.52341,,,,,
468548.474081367254257,848564.261482939124107,,,,31.16424,,,,,
468182.040682420134544,848351.370406821370125,,,,29.13621,,,,,
468643.641076117753983,848158.225721791386604,,,,30.42204,,,,,
464786.079396322369576,845060.541994750499725,,,,25.60494,,,,,
463955.597112864255905,845133.343832015991211,,,,39.54996,,,,,
466244.582020998001099,837685.433398947119713,,,,29.16123,,,,,
464728.807414695620537,836732.255577430129051,,,,21.74233,,,,,
460174.766076117753983,836416.111876636743546,,,,31.13906,,,,,
465880.469160109758377,834466.280183732509613,,,,27.63000,,,,,
459095.477690294384956,833893.308398947119713,,,,7.83840,,,,,
464600.907808393239975,833054.523622050881386,,,,28.91395,,,,,
463737.829396322369576,832769.45833332836628,,,,10.37967,,,,,
465056.000328078866005,831382.078083992004395,,,,22.73525,,,,,
453370.968503937125206,860140.044947504997253,,,,26.66463,,,,,
452730.419291332364082,857859.538713917136192,,,,35.84805,,,,,
457476.872703418135643,855303.818241477012634,,,,21.92828,,,,,
452807.575787395238876,857431.077755898237228,,,,32.42731,,,,,
452823.058727040886879,857255.649606302380562,,,,33.99829,,,,,
454867.821850389242172,856517.294291332364082,,,,32.57491,,,,,
458032.929133862257004,855536.942257210612297,,,,32.91513,,,,,
456329.701115489006042,853213.296587929129601,,,,34.80499,,,,,
453737.667650923132896,846405.736876636743546,,,,18.02871,,,,,
