X,Y,UNIQUE_ID,DATE,Map_identi,MAP_UNIT_L,MAP_UNIT_N,G_MRG_U_L,GEO_GENL_U,AGE_NAME,TERRANE_GR,FORMATION,MEMBER,UNIT,G_ROCK_TYP,LITH_M_U_L,LITH_GEN_U,LTH_RK_TYP,LAYERING,CR_GRN_SIZ,GETEC_PROP,GN_LITH_TY
411366.7419,1144849.375,LS_1655,12/2/10 0:00,na,Tns,Nestucca Formation,srm.E.nhg.nes.nd.nd.sms,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,No data,no data,slope mudstone,no data,no data,no data,no data,no data,no data,sedimentary
412116.503299999982,1144396.68,LS_1656,12/2/10 0:00,na,Tns,Nestucca Formation,srm.E.nhg.nes.nd.nd.sms,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,No data,no data,slope mudstone,no data,no data,no data,no data,no data,no data,sedimentary
415555.8436,1141407.872,LS_1657,12/2/10 0:00,na,Ty,Yamhill Formation,srm.E.eyg.yhl.nd.nd.sms,marine sedimentary rocks,Eocene,Elkton-Yamhill Group,Yamhill Formation,No data,no data,slope mudstone,no data,no data,no data,no data,no data,no data,sedimentary
414803.4585,1140679.085,LS_1658,12/2/10 0:00,na,Tns,Nestucca Formation,srm.E.nhg.nes.nd.nd.sms,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,No data,no data,slope mudstone,no data,no data,no data,no data,no data,no data,sedimentary
414759.6717,1140462.75499999989,LS_1659,12/2/10 0:00,na,Tns,Nestucca Formation,srm.E.nhg.nes.nd.nd.sms,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,No data,no data,slope mudstone,no data,no data,no data,no data,no data,no data,sedimentary
413242.0908,1138026.825,LS_1660,12/2/10 0:00,na,Tns,Nestucca Formation,srm.E.nhg.nes.nd.nd.sms,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,No data,no data,slope mudstone,no data,no data,no data,no data,no data,no data,sedimentary
412948.7125,1137706.74,LS_1661,12/2/10 0:00,na,Tns,Nestucca Formation,srm.E.nhg.nes.nd.nd.sms,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,No data,no data,slope mudstone,no data,no data,no data,no data,no data,no data,sedimentary
412878.6532,1137456.71,LS_1662,12/2/10 0:00,na,Tns,Nestucca Formation,srm.E.nhg.nes.nd.nd.sms,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,No data,no data,slope mudstone,no data,no data,no data,no data,no data,no data,sedimentary
412957.0698,1137108.102,LS_1663,12/2/10 0:00,na,Tns,Nestucca Formation,srm.E.nhg.nes.nd.nd.sms,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,No data,no data,slope mudstone,no data,no data,no data,no data,no data,no data,sedimentary
412431.0587,1135456.085,LS_1664,12/2/10 0:00,na,Tns,Nestucca Formation,srm.E.nhg.nes.nd.nd.sms,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,No data,no data,slope mudstone,no data,no data,no data,no data,no data,no data,sedimentary
412561.098,1134845.495,LS_1665,12/2/10 0:00,na,Tns,Nestucca Formation,srm.E.nhg.nes.nd.nd.sms,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,No data,no data,slope mudstone,no data,no data,no data,no data,no data,no data,sedimentary
412683.558299999975,1134672.948,LS_1666,12/2/10 0:00,na,Tns,Nestucca Formation,srm.E.nhg.nes.nd.nd.sms,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,No data,no data,slope mudstone,no data,no data,no data,no data,no data,no data,sedimentary
615905.117899999954,1569069.342,LS_1667,8/23/10 0:00,na,Tpb,"Pittsburg Bluff Formation, East Fork Member",srm.O.ypb.pbl.nd.nd.tfx,marine sedimentary rocks,Oligocene,Yaquina-Pittsburg Bluff Group,Pittsburg Bluff Formation,No data,no data,tuffaceous sedimentary rocks,no data,no data,no data,no data,no data,no data,sedimentary
615476.420799999963,1569304.77,LS_1668,8/23/10 0:00,na,Tpb,"Pittsburg Bluff Formation, East Fork Member",srm.O.ypb.pbl.nd.nd.tfx,marine sedimentary rocks,Oligocene,Yaquina-Pittsburg Bluff Group,Pittsburg Bluff Formation,No data,no data,tuffaceous sedimentary rocks,no data,no data,no data,no data,no data,no data,sedimentary
615451.4717,1569200.319,LS_1669,8/23/10 0:00,na,Tpb,"Pittsburg Bluff Formation, East Fork Member",srm.O.ypb.pbl.nd.nd.tfx,marine sedimentary rocks,Oligocene,Yaquina-Pittsburg Bluff Group,Pittsburg Bluff Formation,No data,no data,tuffaceous sedimentary rocks,no data,no data,no data,no data,no data,no data,sedimentary
615392.412699999986,1569064.22,LS_1670,8/23/10 0:00,na,Tpb,"Pittsburg Bluff Formation, East Fork Member",srm.O.ypb.pbl.nd.nd.tfx,marine sedimentary rocks,Oligocene,Yaquina-Pittsburg Bluff Group,Pittsburg Bluff Formation,No data,no data,tuffaceous sedimentary rocks,no data,no data,no data,no data,no data,no data,sedimentary
615275.8556,1569011.423,LS_1671,8/23/10 0:00,na,Tpb,"Pittsburg Bluff Formation, East Fork Member",srm.O.ypb.pbl.nd.nd.tfx,marine sedimentary rocks,Oligocene,Yaquina-Pittsburg Bluff Group,Pittsburg Bluff Formation,No data,no data,tuffaceous sedimentary rocks,no data,no data,no data,no data,no data,no data,sedimentary
615216.103499999968,1568887.344,LS_1672,8/23/10 0:00,na,Tpb,"Pittsburg Bluff Formation, East Fork Member",srm.O.ypb.pbl.nd.nd.tfx,marine sedimentary rocks,Oligocene,Yaquina-Pittsburg Bluff Group,Pittsburg Bluff Formation,No data,no data,tuffaceous sedimentary rocks,no data,no data,no data,no data,no data,no data,sedimentary
615249.0156,1568661.839,LS_1673,8/24/10 0:00,na,Tpb,"Pittsburg Bluff Formation, East Fork Member",srm.O.ypb.pbl.nd.nd.tfx,marine sedimentary rocks,Oligocene,Yaquina-Pittsburg Bluff Group,Pittsburg Bluff Formation,No data,no data,tuffaceous sedimentary rocks,no data,no data,no data,no data,no data,no data,sedimentary
615236.3024,1568536.334,LS_1674,8/24/10 0:00,na,Tpb,"Pittsburg Bluff Formation, East Fork Member",srm.O.ypb.pbl.nd.nd.tfx,marine sedimentary rocks,Oligocene,Yaquina-Pittsburg Bluff Group,Pittsburg Bluff Formation,No data,no data,tuffaceous sedimentary rocks,no data,no data,no data,no data,no data,no data,sedimentary
412890.9606,1134006.509,LS_1676,12/2/10 0:00,na,Tns,Nestucca Formation,srm.E.nhg.nes.nd.nd.sms,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,No data,no data,slope mudstone,no data,no data,no data,no data,no data,no data,sedimentary
413110.6426,1133983.323,LS_1677,12/2/10 0:00,na,Tns,Nestucca Formation,srm.E.nhg.nes.nd.nd.sms,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,No data,no data,slope mudstone,no data,no data,no data,no data,no data,no data,sedimentary
428867.1708,1124262.30899999989,LS_1678,12/6/10 0:00,na,Tt,Tyee Formation,srm.E.tyg.tye.tym.nd.trb,marine sedimentary rocks,Eocene,Tyee Group,Tyee Formation,Tyee Mountain member,no data,turbidite,no data,no data,no data,no data,no data,no data,sedimentary
428603.133,1124001.156,LS_1679,12/6/10 0:00,na,Tt,Tyee Formation,srm.E.tyg.tye.tym.nd.trb,marine sedimentary rocks,Eocene,Tyee Group,Tyee Formation,Tyee Mountain member,no data,turbidite,no data,no data,no data,no data,no data,no data,sedimentary
428884.316799999971,1119805.021,LS_1680,12/6/10 0:00,na,Tt,Tyee Formation,srm.E.tyg.tye.tym.nd.trb,marine sedimentary rocks,Eocene,Tyee Group,Tyee Formation,Tyee Mountain member,no data,turbidite,no data,no data,no data,no data,no data,no data,sedimentary
427671.5386,1118770.845,LS_1681,12/6/10 0:00,na,Tt,Tyee Formation,srm.E.tyg.tye.tym.nd.trb,marine sedimentary rocks,Eocene,Tyee Group,Tyee Formation,Tyee Mountain member,no data,turbidite,no data,no data,no data,no data,no data,no data,sedimentary
760334.6602,145473.6013,LS_1682,12/1/10 0:00,Plate 1,Torb,"Basalt, basaltic andesite, and andesite",vol.OM.lbv.rxy.nd.nd.bas,volcanic rocks,Oligocene/Miocene,Little Butte Volcanics,Roxy Formation,no data,no data,basalt,no data,no data,no data,no data,no data,no data,no data
704779.490299999947,1454828.608,LS_1683,8/24/10 0:00,na,Qmf,Missoula (Bretz) Flood Deposits,sed.Q.qsd.mf.nd.nd.fine,sediments,Quaternary,Quaternary surficial deposits,Missoula Flood deposits,No data,no data,fine grained sediments,no data,no data,no data,no data,no data,no data,surficial sediments
705095.9144,1453837.846,LS_1684,8/24/10 0:00,na,Qmf,Missoula (Bretz) Flood Deposits,sed.Q.qsd.mf.nd.nd.fine,sediments,Quaternary,Quaternary surficial deposits,Missoula Flood deposits,No data,no data,fine grained sediments,no data,no data,no data,no data,no data,no data,surficial sediments
706153.838899999973,1449628.469,LS_1685,8/24/10 0:00,na,Qlc,"Lacustrine deposits, silty and clayey phase",sed.Q.qsd.mf.nd.nd.fine,sediments,Quaternary,Quaternary surficial deposits,Missoula Flood deposits,No data,no data,fine grained sediments,no data,no data,no data,no data,no data,no data,surficial sediments
463477.1641,1220010.652,LS_1686,11/3/10 0:00,Sheet 1 and 2,Qls,Landslide debris,sed.Q.qsd.ls.nd.nd.mix,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,No data,no data,mixed grained sediments,no data,no data,no data,no data,no data,no data,surficial sediments
477590.161499999987,1224312.799,LS_1687,11/3/10 0:00,na,Tn,Nestucca Formation,srm.E.nhg.nes.nd.nd.sms,marine sedimentary rocks,Eocene,Nestucca-Hamlet Group,Nestucca Formation,No data,no data,slope mudstone,no data,no data,no data,no data,no data,no data,sedimentary
463631.859799999977,1220054.848,LS_1688,11/3/10 0:00,Sheet 1 and 2,Qls,Landslide debris,sed.Q.qsd.ls.nd.nd.mix,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,No data,no data,mixed grained sediments,no data,no data,no data,no data,no data,no data,surficial sediments
1417555.319,1026780.242,LS_1710,6/23/09 0:00,na,Tcmf,"Mudflows and fanglomerates derived from Keyes Mtn.; intracanyon to Tcf2",vlc.EO.jdcl.cl.nd.nd.mfb,volcaniclastic rocks,Eocene/Oligocene,John Day/Clarno Group,Clarno Formation,No data,no data,mudflow breccia,sv.MIX.Lsd.CGsd.End,sedimentary/volcanic rocks,mixed lithologies,some data,some data crystals/grains,no data,volcanic
1418618.343,1027789.658,LS_1711,6/23/09 0:00,na,Tcmf,"Mudflows and fanglomerates derived from Keyes Mtn.; intracanyon to Tcf2",vlc.EO.jdcl.cl.nd.nd.mfb,volcaniclastic rocks,Eocene/Oligocene,John Day/Clarno Group,Clarno Formation,No data,no data,mudflow breccia,sv.MIX.Lsd.CGsd.End,sedimentary/volcanic rocks,mixed lithologies,some data,some data crystals/grains,no data,volcanic
1417848.064,1027527.213,LS_1712,6/23/09 0:00,na,Tcmf,"Mudflows and fanglomerates derived from Keyes Mtn.; intracanyon to Tcf2",vlc.EO.jdcl.cl.nd.nd.mfb,volcaniclastic rocks,Eocene/Oligocene,John Day/Clarno Group,Clarno Formation,No data,no data,mudflow breccia,sv.MIX.Lsd.CGsd.End,sedimentary/volcanic rocks,mixed lithologies,some data,some data crystals/grains,no data,volcanic
1419812.781,1027515.01,LS_1713,6/23/09 0:00,na,Tcmf,"Mudflows and fanglomerates derived from Keyes Mtn.; intracanyon to Tcf2",vlc.EO.jdcl.cl.nd.nd.mfb,volcaniclastic rocks,Eocene/Oligocene,John Day/Clarno Group,Clarno Formation,No data,no data,mudflow breccia,sv.MIX.Lsd.CGsd.End,sedimentary/volcanic rocks,mixed lithologies,some data,some data crystals/grains,no data,volcanic
1425331.443,1025369.523,LS_1717,6/23/09 0:00,na,Tcf2,"Basalt flows, mainly derived from Keyes Mtn.: generally intracanyon to Tcf2",vol.EO.jdcl.cl.nd.nd.mix,volcanic rocks,Eocene/Oligocene,John Day/Clarno Group,Clarno Formation,No data,no data,mixed lithologies,flw.BAS.Lnd.Cmix.Ejnt,lava flows,basalt,no data,mixed crystals,jointed,volcanic
1427906.248,1024524.854,LS_1718,6/23/09 0:00,na,Tcmf,"Mudflows and fanglomerates derived from Keyes Mtn.; intracanyon to Tcf2",vlc.EO.jdcl.cl.nd.nd.mfb,volcaniclastic rocks,Eocene/Oligocene,John Day/Clarno Group,Clarno Formation,No data,no data,mudflow breccia,sv.MIX.Lsd.CGsd.End,sedimentary/volcanic rocks,mixed lithologies,some data,some data crystals/grains,no data,volcanic
1429076.473,1023943.798,LS_1720,6/23/09 0:00,na,Tcmf,"Mudflows and fanglomerates derived from Keyes Mtn.; intracanyon to Tcf2",vlc.EO.jdcl.cl.nd.nd.mfb,volcaniclastic rocks,Eocene/Oligocene,John Day/Clarno Group,Clarno Formation,No data,no data,mudflow breccia,sv.MIX.Lsd.CGsd.End,sedimentary/volcanic rocks,mixed lithologies,some data,some data crystals/grains,no data,volcanic
1430064.171,1022989.212,LS_1721,6/23/09 0:00,na,Tcmf,"Mudflows and fanglomerates derived from Keyes Mtn.; intracanyon to Tcf2",vlc.EO.jdcl.cl.nd.nd.mfb,volcaniclastic rocks,Eocene/Oligocene,John Day/Clarno Group,Clarno Formation,No data,no data,mudflow breccia,sv.MIX.Lsd.CGsd.End,sedimentary/volcanic rocks,mixed lithologies,some data,some data crystals/grains,no data,volcanic
1423791.8,1025747.716,LS_1723,6/23/09 0:00,na,Tcf2,"Basalt flows, mainly derived from Keyes Mtn.: generally intracanyon to Tcf2",vol.EO.jdcl.cl.nd.nd.mix,volcanic rocks,Eocene/Oligocene,John Day/Clarno Group,Clarno Formation,No data,no data,mixed lithologies,flw.BAS.Lnd.Cmix.Ejnt,lava flows,basalt,no data,mixed crystals,jointed,volcanic
804944.836499999976,1335742.221,LS_1733,5/15/09 0:00,na,QTvt,Basalt of Tong Road,vol.PPl.bvf.pdb.tng.nd.bas,volcanic rocks,Pliocene/Pleistocene,Boring Volcanic Field,Portland Basin Volcanoes,Basalt of Tong Road,no data,basalt,no data,no data,no data,no data,no data,no data,volcanic
805540.237199999974,1335872.229,LS_1734,5/15/09 0:00,na,Ttm,Troutdale Formation mudstone and siltstone,srt.MPl.wg.trt.sdy.nd.mds,terrestrial sedimentary rocks,Miocene/Pleistocene,Willamette Group,Troutdale Formation,Sandy River Mudstone,no data,mudstone,no data,no data,no data,no data,no data,no data,sedimentary
806068.4176,1335813.064,LS_1735,5/15/09 0:00,na,Ttm,Troutdale Formation mudstone and siltstone,srt.MPl.wg.trt.sdy.nd.mds,terrestrial sedimentary rocks,Miocene/Pleistocene,Willamette Group,Troutdale Formation,Sandy River Mudstone,no data,mudstone,no data,no data,no data,no data,no data,no data,sedimentary
806932.5722,1335565.548,LS_1736,5/15/09 0:00,na,Ttm,Troutdale Formation mudstone and siltstone,srt.MPl.wg.trt.sdy.nd.mds,terrestrial sedimentary rocks,Miocene/Pleistocene,Willamette Group,Troutdale Formation,Sandy River Mudstone,no data,mudstone,no data,no data,no data,no data,no data,no data,sedimentary
807598.3222,1335350.17,LS_1737,5/15/09 0:00,na,Ttm,Troutdale Formation mudstone and siltstone,srt.MPl.wg.trt.sdy.nd.mds,terrestrial sedimentary rocks,Miocene/Pleistocene,Willamette Group,Troutdale Formation,Sandy River Mudstone,no data,mudstone,no data,no data,no data,no data,no data,no data,sedimentary
808279.888599999947,1335073.557,LS_1738,5/15/09 0:00,na,Ttm,Troutdale Formation mudstone and siltstone,srt.MPl.wg.trt.sdy.nd.mds,terrestrial sedimentary rocks,Miocene/Pleistocene,Willamette Group,Troutdale Formation,Sandy River Mudstone,no data,mudstone,no data,no data,no data,no data,no data,no data,sedimentary
809085.201099999947,1332325.86,LS_1739,5/15/09 0:00,na,Qls,Landslide deposits,sed.Q.qsd.ls.nd.nd.mix,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,No data,no data,mixed grained sediments,no data,no data,no data,no data,no data,no data,surficial sediments
809477.289899999974,1332231.942,LS_1740,5/15/09 0:00,na,Qls,Landslide deposits,sed.Q.qsd.ls.nd.nd.mix,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,No data,no data,mixed grained sediments,no data,no data,no data,no data,no data,no data,surficial sediments
811310.6886,1331000.489,LS_1741,5/15/09 0:00,na,Ttm,Troutdale Formation mudstone and siltstone,srt.MPl.wg.trt.sdy.nd.mds,terrestrial sedimentary rocks,Miocene/Pleistocene,Willamette Group,Troutdale Formation,Sandy River Mudstone,no data,mudstone,no data,no data,no data,no data,no data,no data,sedimentary
812155.326099999947,1331017.214,LS_1742,5/18/09 0:00,na,Ttm,Troutdale Formation mudstone and siltstone,srt.MPl.wg.trt.sdy.nd.mds,terrestrial sedimentary rocks,Miocene/Pleistocene,Willamette Group,Troutdale Formation,Sandy River Mudstone,no data,mudstone,no data,no data,no data,no data,no data,no data,sedimentary
812880.4348,1331287.098,LS_1743,5/18/09 0:00,na,Qls,Landslide deposits,sed.Q.qsd.ls.nd.nd.mix,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,No data,no data,mixed grained sediments,no data,no data,no data,no data,no data,no data,surficial sediments
813960.1482,1331798.057,LS_1744,5/18/09 0:00,na,Qls,Landslide deposits,sed.Q.qsd.ls.nd.nd.mix,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,No data,no data,mixed grained sediments,no data,no data,no data,no data,no data,no data,surficial sediments
814216.1474,1332340.132,LS_1745,5/18/09 0:00,na,Qls,Landslide deposits,sed.Q.qsd.ls.nd.nd.mix,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,No data,no data,mixed grained sediments,no data,no data,no data,no data,no data,no data,surficial sediments
842652.2569,1292456.738,LS_1746,5/18/09 0:00,na,Tr,Rhododendron Formation,vlc.M.lwc.rho.nd.nd.mfb,volcaniclastic rocks,Miocene,Late Western Cascade Volcanics,Rhododendron Formation,No data,no data,mudflow breccia,no data,no data,no data,no data,no data,no data,volcanic
842803.943699999945,1292385.724,LS_1747,5/18/09 0:00,na,Tr,Rhododendron Formation,vlc.M.lwc.rho.nd.nd.mfb,volcaniclastic rocks,Miocene,Late Western Cascade Volcanics,Rhododendron Formation,No data,no data,mudflow breccia,no data,no data,no data,no data,no data,no data,volcanic
843771.89,1291425.773,LS_1748,5/18/09 0:00,na,Tr,Rhododendron Formation,vlc.M.lwc.rho.nd.nd.mfb,volcaniclastic rocks,Miocene,Late Western Cascade Volcanics,Rhododendron Formation,No data,no data,mudflow breccia,no data,no data,no data,no data,no data,no data,volcanic
846911.6143,1288495.651,LS_1749,5/18/09 0:00,na,Tr,Rhododendron Formation,vlc.M.lwc.rho.nd.nd.mfb,volcaniclastic rocks,Miocene,Late Western Cascade Volcanics,Rhododendron Formation,No data,no data,mudflow breccia,no data,no data,no data,no data,no data,no data,volcanic
848368.8157,1286969.07599999988,LS_1750,5/18/09 0:00,na,Tr,Rhododendron Formation,vlc.M.lwc.rho.nd.nd.mfb,volcaniclastic rocks,Miocene,Late Western Cascade Volcanics,Rhododendron Formation,No data,no data,mudflow breccia,no data,no data,no data,no data,no data,no data,volcanic
855006.8702,1279535.007,LS_1753,5/18/09 0:00,sheet 1,Ta2,Tertiary andesitic rocks,vol.M.lwc.rho.nd.nd.and,volcanic rocks,Miocene,Late Western Cascade Volcanics,Rhododendron Formation,No data,no data,andesite,no data,no data,no data,no data,no data,no data,volcanic
859255.1787,1277349.146,LS_1755,5/18/09 0:00,sheet 1,Ta2,Tertiary andesitic rocks,vol.M.lwc.rho.nd.nd.and,volcanic rocks,Miocene,Late Western Cascade Volcanics,Rhododendron Formation,No data,no data,andesite,no data,no data,no data,no data,no data,no data,volcanic
859756.128799999948,1276287.899,LS_1756,5/18/09 0:00,sheet 1,Ta2,Tertiary andesitic rocks,vol.M.lwc.rho.nd.nd.and,volcanic rocks,Miocene,Late Western Cascade Volcanics,Rhododendron Formation,No data,no data,andesite,no data,no data,no data,no data,no data,no data,volcanic
859919.539899999974,1275962.131,LS_1757,5/18/09 0:00,sheet 1,Ta2,Tertiary andesitic rocks,vol.M.lwc.rho.nd.nd.and,volcanic rocks,Miocene,Late Western Cascade Volcanics,Rhododendron Formation,No data,no data,andesite,no data,no data,no data,no data,no data,no data,volcanic
861175.0646,1272745.916,LS_1758,5/18/09 0:00,sheet 1,Ta2,Tertiary andesitic rocks,vol.M.lwc.rho.nd.nd.and,volcanic rocks,Miocene,Late Western Cascade Volcanics,Rhododendron Formation,No data,no data,andesite,no data,no data,no data,no data,no data,no data,volcanic
861346.6474,1272516.975,LS_1759,5/18/09 0:00,na,Tr,Rhododendron Formation,vol.M.lwc.rho.nd.nd.and,volcanic rocks,Miocene,Late Western Cascade Volcanics,Rhododendron Formation,No data,no data,andesite,no data,no data,no data,no data,no data,no data,volcanic
861860.6901,1271705.227,LS_1760,5/18/09 0:00,na,Ts,Sardine Formation,vol.M.lwc.sar.nd.nd.and,volcanic rocks,Miocene,Late Western Cascade Volcanics,Sardine Formation,No data,no data,andesite,no data,no data,no data,no data,no data,no data,volcanic
