UNIQUE_ID,Long,Lat,DATE,MOVE_CLASS,Annual_Cos,Repair_Cos,MAP_UNIT_L,MAP_UNIT_N,GEO_GENL_U,AGE_NAME,TERRANE_GR,FORMATION,MEMBER,G_ROCK_TYP,nlcd_2006_,Slope
LS_8525,-123.7816583,45.52168183,1996, ,0,0,Tbr,Submarine basalt tuff and breccia,marine volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,35.18555
LS_8526,-123.7632445,45.52855684,1996, ,0,0,Tbr,Submarine basalt tuff and breccia,marine volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,41,39.96959
LS_8527,-123.7711171,45.52650435,1996, ,0,0,Tbr,Submarine basalt tuff and breccia,marine volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,40.58597
LS_8528,-123.7689744,45.52598839,1996, ,0,0,Tbr,Submarine basalt tuff and breccia,marine volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,41,32.46296
LS_8529,-123.7689315,45.53297749,1996, ,0,0,Tbr,Submarine basalt tuff and breccia,marine volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,41,45.50221
LS_8530,-123.7658186,45.53569526,1996, ,0,0,Tbr,Submarine basalt tuff and breccia,marine volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,41,37.02791
LS_8531,-123.7628965,45.54368765,1996, ,0,0,Tbr,Submarine basalt tuff and breccia,marine volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,81,23.88449
LS_8532,-123.8147513,45.53285405,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,44.87071
LS_8533,-123.8153545,45.53234708,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,39.508
LS_8534,-123.8159514,45.53300872,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,44.83713
LS_8535,-123.8162803,45.53606944,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,34.39757
LS_8536,-123.8156933,45.53500331,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,37.21914
LS_8537,-123.8129214,45.53478441,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,30.86783
LS_8538,-123.8092343,45.53753046,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,28.78221
LS_8539,-123.808728,45.5369618,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,37.46695
LS_8540,-123.8086342,45.53591733,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,11,46.01118
LS_8541,-123.8081659,45.53424103,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,34.6151
LS_8542,-123.8071032,45.534021,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,43.08615
LS_8543,-123.806396,45.53556464,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,45.61726
LS_8544,-123.8055918,45.53659887,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,35.48585
LS_8545,-123.8201696,45.54187315,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,39.45994
LS_8546,-123.8200762,45.54260195,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,33.96974
LS_8547,-123.8162253,45.54189012,1996, ,0,0,Tsf,"Tillamook Volcanics, subaerial dacite, rhyodacite, rhyolite",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,felsic composition lithologies,82,49.07499
LS_8548,-123.8164643,45.54163367,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,47.88079
LS_8549,-123.8163986,45.54343258,1996, ,0,0,Tsf,"Tillamook Volcanics, subaerial dacite, rhyodacite, rhyolite",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,felsic composition lithologies,82,40.89773
LS_8550,-123.8169611,45.54614142,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,22.79527
LS_8551,-123.8158229,45.54343657,1996, ,0,0,Tsf,"Tillamook Volcanics, subaerial dacite, rhyodacite, rhyolite",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,felsic composition lithologies,82,37.32976
LS_8552,-123.8149071,45.54400991,1996, ,0,0,Tsf,"Tillamook Volcanics, subaerial dacite, rhyodacite, rhyolite",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,felsic composition lithologies,82,32.94044
LS_8553,-123.8141534,45.54561435,1996, ,0,0,Tsf,"Tillamook Volcanics, subaerial dacite, rhyodacite, rhyolite",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,felsic composition lithologies,82,32.26933
LS_8554,-123.8132682,45.54554436,1996, ,0,0,Tsf,"Tillamook Volcanics, subaerial dacite, rhyodacite, rhyolite",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,felsic composition lithologies,82,30.33807
LS_8555,-123.8127988,45.54473643,1996, ,0,0,Tsf,"Tillamook Volcanics, subaerial dacite, rhyodacite, rhyolite",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,felsic composition lithologies,82,33.20211
LS_8556,-123.8137078,45.54405583,1996, ,0,0,Tsf,"Tillamook Volcanics, subaerial dacite, rhyodacite, rhyolite",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,felsic composition lithologies,21,28.98546
LS_8557,-123.798108,45.54727025,1996, ,0,0,Tbr,Submarine basalt tuff and breccia,marine volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,90,35.76777
LS_8558,-123.7984088,45.54749952,1996, ,0,0,Tbr,Submarine basalt tuff and breccia,marine volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,37.21289
LS_8559,-123.79844,45.54804644,1996, ,0,0,Tbr,Submarine basalt tuff and breccia,marine volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,39.86441
LS_8560,-123.7997368,45.54643914,1996, ,0,0,Tbr,Submarine basalt tuff and breccia,marine volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,90,49.23754
LS_8561,-123.8006861,45.5464475,1996, ,0,0,Tbr,Submarine basalt tuff and breccia,marine volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,31.94244
LS_8562,-123.7756992,45.54931702,1996, ,0,0,Tbr,Submarine basalt tuff and breccia,marine volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,39.17329
LS_8563,-123.7819867,45.54818851,1996, ,0,0,Tbr,Submarine basalt tuff and breccia,marine volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,39.09771
LS_8564,-123.7630005,45.5490895,1996, ,0,0,Tbr,Submarine basalt tuff and breccia,marine volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,41,31.4594
LS_8565,-123.7639262,45.54927762,1996, ,0,0,Tbr,Submarine basalt tuff and breccia,marine volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,41,29.04733
LS_8566,-123.7644091,45.5500378,1996, ,0,0,Tbr,Submarine basalt tuff and breccia,marine volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,21,19.00565
LS_8567,-123.7771452,45.55002588,1996, ,0,0,Tbr,Submarine basalt tuff and breccia,marine volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,29.52408
LS_8568,-123.7777013,45.55086717,1996, ,0,0,Tbr,Submarine basalt tuff and breccia,marine volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,26.16301
LS_8569,-123.7778304,45.55105376,1996, ,0,0,Tbr,Submarine basalt tuff and breccia,marine volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,32.4964
LS_8570,-123.7449022,45.54799933,1996, ,0,0,Tpb,"Tillamook Volcanics, submarine basalt",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,pillow lavas,82,32.22505
LS_8571,-123.724453,45.5484587,1996, ,0,0,Tbr,Submarine basalt tuff and breccia,marine volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,23.97367
LS_8572,-123.7239952,45.54875664,1996, ,0,0,Tbr,Submarine basalt tuff and breccia,marine volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,31.16023
LS_8573,-123.761768,45.51849784,1996, ,0,0,Tbr,Submarine basalt tuff and breccia,marine volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,21,39.89897
LS_8574,-123.7808875,45.51803667,1996, ,0,0,Tbr,Submarine basalt tuff and breccia,marine volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,37.79549
LS_8575,-123.7955372,45.56912944,1996-1997, ,0,0,Qf,Fluvial and estuarine deposits,sediments,Quaternary,Quaternary surficial deposits,Alluvial deposits,No data,mixed grained sediments,90,10.262
LS_8576,-123.6856283,45.6184657,1996-1997, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,36.62188
LS_8577,-123.8000931,45.55443744,1996, ,0,0,Tbr,Submarine basalt tuff and breccia,marine volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,21,51.09345
LS_8578,-123.8043913,45.55348279,1996, ,0,0,Tbr,Submarine basalt tuff and breccia,marine volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,40.78384
LS_8579,-123.8022992,45.55687446,1996, ,0,0,Tbr,Submarine basalt tuff and breccia,marine volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,40.05147
LS_8580,-123.8003426,45.55672718,1996, ,0,0,Tbr,Submarine basalt tuff and breccia,marine volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,90,50.56104
LS_8581,-123.7798063,45.55483052,1996, ,0,0,Tbr,Submarine basalt tuff and breccia,marine volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,42.67291
LS_8582,-123.7802212,45.55466385,1996, ,0,0,Tbr,Submarine basalt tuff and breccia,marine volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,38.02728
LS_8583,-123.6979413,45.55765634,1996, ,0,0,Tpb,"Tillamook Volcanics, submarine basalt",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,pillow lavas,82,29.9972
LS_8584,-123.7462461,45.56403198,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,37.21567
LS_8585,-123.7443117,45.5626782,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,32.35847
LS_8586,-123.7377215,45.57548768,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,11,40.1502
LS_8587,-123.7372632,45.57503105,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,45.58261
LS_8588,-123.7318908,45.57644747,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,38.2206
LS_8589,-123.7278816,45.57544275,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,29.61715
LS_8590,-123.7202526,45.5745886,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,45.46968
LS_8591,-123.7181303,45.58183427,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,34.53582
LS_8592,-123.6794919,45.58500923,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,90,40.54339
LS_8593,-123.6804386,45.58351278,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,11,37.20179
LS_8594,-123.8057074,45.56579974,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,11,33.68565
LS_8595,-123.8009267,45.5699412,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,90,41.80266
LS_8596,-123.800123,45.56944416,1996, ,0,0,Tbr,Submarine basalt tuff and breccia,marine volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,90,40.01842
LS_8597,-123.8005894,45.5738172,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,39.31302
LS_8598,-123.8009066,45.57368174,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,38.57161
LS_8599,-123.8030846,45.57325214,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,32.88162
LS_8600,-123.8082973,45.57381462,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,41.5133
LS_8601,-123.8090281,45.5736546,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,26.78862
LS_8602,-123.8142812,45.57994573,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,27.72413
LS_8603,-123.8040557,45.58075504,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,49.866
LS_8604,-123.8034154,45.58092579,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,46.15477
LS_8605,-123.8006096,45.58361615,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,32.80256
LS_8606,-123.8009868,45.58359313,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,21,31.05422
LS_8607,-123.8015452,45.58356451,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,21,31.05422
LS_8608,-123.8021352,45.58347176,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,21,44.05173
LS_8609,-123.8025022,45.58325882,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,33.19766
LS_8610,-123.8181744,45.58641506,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,40.65574
LS_8611,-123.7770191,45.57231275,1996, ,0,0,Qls,Landslide deposits,sediments,Quaternary,Quaternary surficial deposits,Landslide deposits,No data,mixed grained sediments,82,28.92797
LS_8612,-123.8003457,45.60077595,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,32.80529
LS_8613,-123.7940965,45.60453948,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,25.6593
LS_8614,-123.790834,45.60434034,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,39.69464
LS_8615,-123.7903027,45.60389833,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,21,47.41602
LS_8616,-123.7897246,45.60358508,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,42.21173
LS_8617,-123.7897198,45.59400126,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,90,16.99652
LS_8618,-123.7594882,45.59074125,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,81,32.66444
LS_8619,-123.7583413,45.57973144,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,41,34.01717
LS_8620,-123.7482712,45.57753962,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,40.2128
LS_8621,-123.7507036,45.57745962,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,39.30755
LS_8622,-123.7587803,45.57504159,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,81,41.83825
LS_8623,-123.7575572,45.57416272,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,41,48.31022
LS_8624,-123.7552972,45.57441591,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,81,35.02016
LS_8625,-123.7611217,45.56441607,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,41,43.64866
LS_8626,-123.743052,45.57910493,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,31.24354
LS_8627,-123.7544601,45.61574017,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,36.59016
LS_8628,-123.7161523,45.61400797,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,39.25459
LS_8629,-123.7157378,45.61313781,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,40.27401
LS_8630,-123.7143306,45.61137724,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,39.08539
LS_8631,-123.7112243,45.61010269,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,30.566
LS_8632,-123.7076821,45.60852904,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,35.82993
LS_8633,-123.7020163,45.61628788,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,28.21602
LS_8634,-123.7207566,45.60883055,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,32.67086
LS_8635,-123.7185071,45.6046316,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,40.34407
LS_8636,-123.7163886,45.60650819,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,40.95081
LS_8637,-123.7157122,45.60660049,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,35.24213
LS_8638,-123.714727,45.60581925,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,43.52729
LS_8639,-123.7427141,45.59678166,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,37.1517
LS_8640,-123.720619,45.59981658,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,43.03393
LS_8641,-123.7104818,45.60240965,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,48.72826
LS_8642,-123.7411919,45.59438123,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,34.75071
LS_8643,-123.7405264,45.59324231,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,24.57991
LS_8644,-123.7003146,45.60261471,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,40.9076
LS_8645,-123.6935767,45.60331345,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,41.46162
LS_8646,-123.6925911,45.60253203,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,21,40.07404
LS_8647,-123.6910453,45.59824015,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,90,40.7844
LS_8648,-123.7290379,45.58711341,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,82,33.95701
LS_8649,-123.6948347,45.59062436,1996, ,0,0,Tpb,"Tillamook Volcanics, submarine basalt",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,pillow lavas,82,31.24454
LS_8650,-123.6739779,45.60329656,1996, ,0,0,Tbl,"Tillamook Volcanics, lower porphyritic basalt flows",volcanic rocks,Eocene,Yachats-Tillamook Group,Tillamook Volcanics,No data,basalt,90,31.20043
