X,Y,UNIQUE_ID,TYPE_MOVE,Annual_Cos,Repair_Cos
219314.7822,433139.4461,LS_1819, ,0,0
219644.6201,432769.3363,LS_1820, ,0,0
219985.1473,432355.0857,LS_1821, ,0,0
222592.9274,428792.3056,LS_1822, ,0,0
222891.9288,428403.9746,LS_1823, ,0,0
222931.8186,428347.4531,LS_1824, ,0,0
223451.5996,427705.0109,LS_1825, ,0,0
146795.8338,495511.3992,LS_1826,Flow,0,0
144730.1613,497270.365,LS_1827,Flow,0,0
231069.0054,407362.4541,LS_1828,Flow,0,0
231026.9762,407337.6183,LS_1829,Flow,0,0
230988.6748,407484.3174,LS_1830,Flow,0,0
229164.9451,416522.0117,LS_1831,Flow,0,0
230970.2252,408773.4141,LS_1832,Flow,0,0
230412.6159,408725.5197,LS_1833,Flow,0,0
226367.6689,412091.818,LS_1834,Flow,0,0
231651.3646,417692.4254,LS_1835,Flow,0,0
228249.0816,418271.499,LS_1836,Flow,0,0
228079.3537,418770.2445,LS_1837,Slide,0,0
224804.4466,428291.3531,LS_1838,Flow,0,0
226847.3684,422785.1481,LS_1839,Slide,0,0
227229.7542,421825.8328,LS_1840,Flow,0,0
227620.4944,421872.3383,LS_1841,Flow,0,0
225717.9146,419323.2788,LS_1842,Flow,0,0
227468.6335,421617.4139,LS_1843,Flow,0,0
227345.9551,421523.3411,LS_1844,Fall,0,0
225532.5196,420230.3624,LS_1845,Flow,0,0
228707.3754,420119.3292,LS_1846,Flow,0,0
225632.4684,427580.4333,LS_1847,Flow,0,0
224804.4466,428291.3531,LS_1848,Flow,0,0
226847.3684,422785.1481,LS_1849,Slide,0,0
227229.7542,421825.8328,LS_1850,Flow,0,0
227620.4944,421872.3383,LS_1851,Flow,0,0
225717.9146,419323.2788,LS_1852,Flow,0,0
227468.6335,421617.4139,LS_1853,Flow,0,0
227345.9551,421523.3411,LS_1854,Fall,0,0
227481.6416,421636.5752,LS_1855,Complex,0,0
227529.2666,421657.7417,LS_1856,Complex,0,0
224088.4265,422726.7079,LS_1857,Slide,0,0
227610.1188,421847.9738,LS_1858,Complex,0,0
226849.6071,422783.7387,LS_1859,Slide,0,0
227586.4717,421852.4056,LS_1860,Flow,0,0
227184.305,421845.7908,LS_1861,Flow,0,0
229332.3814,419157.9492,LS_1862,Complex,0,0
230111.1121,415331.116,LS_1863,Flow,0,0
228215.296,418272.5978,LS_1864,Complex,0,0
228731.1808,416789.2298,LS_1865,Complex,0,0
228237.1688,419831.7773,LS_1866,Complex,0,0
225755.2217,419372.65,LS_1867,Complex,0,0
229458.0259,419009.2681,LS_1868,Fall,0,0
228984.8467,419152.7447,LS_1869,Complex,0,0
229020.0282,419789.5372,LS_1870,Slide,0,0
228107.7594,418747.7189,LS_1871,Slide,0,0
227505.8585,418831.039,LS_1872, ,0,0
224814.6844,428310.6848,LS_1873, ,0,0
229120.3684,413412.4033,LS_1874, ,0,0
228988.2992,419593.8129,LS_1875, ,0,0
228722.8282,418901.0622,LS_1876, ,0,0
225513.0549,420219.0613,LS_1877, ,0,0
228254.9605,413856.7643,LS_1878, ,0,0
227440.6032,416917.5232,LS_1879, ,0,0
228678.3334,420184.2333,LS_1880, ,0,0
228242.8903,418248.5363,LS_1881, ,0,0
228087.2166,418444.2774,LS_1882, ,0,0
228180.2047,418715.6277,LS_1883, ,0,0
228808.3536,420202.7286,LS_1884, ,0,0
227273.1438,416964.2841,LS_1885, ,0,0
227114.3739,416979.297,LS_1886, ,0,0
228989.0504,412339.3123,LS_1887, ,0,0
228686.0552,419354.2239,LS_1888, ,0,0
229269.8912,416721.777,LS_1889, ,0,0
229900.3123,417646.1842,LS_1890, ,0,0
227294.9928,414892.9629,LS_1891, ,0,0
229254.7973,419237.1082,LS_1892, ,0,0
227784.6399,421664.864,LS_1893, ,0,0
231700.2915,416504.8977,LS_1894, ,0,0
228849.502,420508.7243,LS_1895, ,0,0
229121.37,419630.0804,LS_1896, ,0,0
228640.7385,420480.8501,LS_1897, ,0,0
228133.6709,419142.2849,LS_1898, ,0,0
229162.8444,416498.6076,LS_1899, ,0,0
229210.9361,419558.6673,LS_1900, ,0,0
228985.4383,419923.9924,LS_1901, ,0,0
228509.7183,420431.039,LS_1902, ,0,0
228237.8652,419446.5808,LS_1903, ,0,0
232495.3998,422220.9789,LS_1904, ,0,0
238637.4369,423429.4697,LS_1905, ,0,0
227339.3203,421831.41,LS_1906, ,0,0
223295.9438,424037.2239,LS_1907, ,0,0
226978.9236,422668.3329,LS_1908, ,0,0
225684.9232,427517.2922,LS_1909, ,0,0
225806.5152,422018.0299,LS_1910, ,0,0
242140.227,415111.8987,LS_1911, ,0,0
243074.2706,415914.9604,LS_1912, ,0,0
227651.5418,422203.2176,LS_1913, ,0,0
228035.879,421673.6382,LS_1914, ,0,0
228584.8416,411995.9944,LS_1915,Fall,0,0
228675.1746,419231.448,LS_1916, ,0,0
227085.9043,421517.0591,LS_1917, ,0,0
227065.7911,414327.7857,LS_1918, ,0,0
227977.2785,418718.5044,LS_1919, ,0,0
226283.471,417622.425,LS_1920, ,0,0
228444.8214,420417.5788,LS_1921, ,0,0
229923.4343,415692.0925,LS_1922, ,0,0
228495.3027,420476.7142,LS_1923, ,0,0
227897.1296,421624.9754,LS_1924, ,0,0
229227.3624,419163.0963,LS_1925, ,0,0
229063.3386,419087.8769,LS_1926, ,0,0
229089.7988,419088.9467,LS_1927, ,0,0
241590.2704,415130.2619,LS_1928, ,0,0
243791.6019,415580.9667,LS_1929, ,0,0
241588.1318,415184.6373,LS_1930, ,0,0
226108.8555,414214.106,LS_1931, ,0,0
225764.8641,414949.2007,LS_1932,Slide,0,0
225326.7124,419684.686,LS_1933, ,0,0
226040.3337,415415.1619,LS_1934, ,0,0
226501.9147,418897.522,LS_1935, ,0,0
224700.3813,415405.044,LS_1936, ,0,0
228573.4273,420515.7067,LS_1937, ,0,0
227114.2213,419094.292,LS_1938, ,0,0
229560.3182,416452.5331,LS_1939, ,0,0
222340.5875,428299.8506,LS_1940, ,0,0
228054.4084,427039.7763,LS_1941, ,0,0
225313.1417,427912.8513,LS_1942, ,0,0
227795.1851,421174.6197,LS_1943,Flow,0,0
227795.1851,421174.6197,LS_1944,Flow,0,0
227795.1901,421155.3588,LS_1945, ,0,0
226847.3684,422785.1481,LS_1946,Slide,0,0
226847.3684,422785.1481,LS_1947,Slide,0,0
224047.0282,422769.6625,LS_1948, ,0,0
228456.825,420898.8022,LS_1949, ,0,0
227984.2578,421464.5409,LS_1950, ,0,0
253896.6304,390356.6519,LS_1951,Flow,0,0
227835.6219,420378.508,LS_1952, ,0,0
658866.2858,293100.1203,LS_1953, ,0,0
239642.8796,401527.2129,LS_1954, ,0,300000
181650.7241,488692.3249,LS_1955,Flow,0,0
185706.522,487916.9634,LS_1956,Flow,0,0
184684.172,488024.9135,LS_1957,Flow,0,0
117546.7926,331177.442,LS_1958, ,0,0
307909.8637,395305.1129,LS_1959, ,0,0
341492.6506,435743.8552,LS_1960, ,1921.469971,0
341723.753,435668.8268,LS_1961, ,0,0
341755.2437,435666.7472,LS_1962, ,849,0
349927.8864,428177.8682,LS_1963, ,745.1199951,25203.19922
351812.1588,429687.912,LS_1964, ,1010.02002,182364
353247.3906,431465.7579,LS_1965, ,628,90308.79688
353920.7204,432055.2924,LS_1966, ,419,28932
354168.2594,432204.9269,LS_1967, ,3140,1793730
355080.218,432735.8626,LS_1968, ,4997,702017
358281.0288,433138.7905,LS_1969, ,761.1599731,4736890
359462.4955,433098.1399,LS_1970, ,0,0
360425.6272,433081.4732,LS_1971, ,837,2397460
361130.0624,433133.2913,LS_1972, ,1488.890015,0
361346.5039,432926.8326,LS_1973, ,837,538499
362367.9561,432704.271,LS_1974, ,837,829319
375504.2158,436342.2324,LS_1975, ,539.3099976,841113
379316.5131,437676.8312,LS_1976, ,0,0
384969.2653,439805.975,LS_1977, ,1279,856588
386140.879,440693.6167,LS_1978, ,2401,1345640
386950.6534,441427.3462,LS_1979, ,1256,646878
162844.28,97477.2291,LS_1980, ,101.8050003,500346
163401.8159,98826.107,LS_1981, ,328,631031
163733.4786,100148.401,LS_1982, ,276.480011,55559.89844
174422.9749,121852.2661,LS_1983, ,276.480011,4814.799805
176037.7368,129393.0259,LS_1984, ,760,150387
175933.8781,131196.0472,LS_1985, ,1061,1145900
174443.3969,132545.4366,LS_1986, ,760,0
171732.5127,136966.3327,LS_1987, ,1031.73999,490815
169117.6948,137619.3405,LS_1988, ,0,0
169202.4156,137740.173,LS_1989, ,1473,114077
169305.5062,137882.1738,LS_1990, ,1473,14052.59961
169471.9386,138106.9202,LS_1991, ,1633,295215
169503.5645,138567.9102,LS_1992, ,1828,60194.69922
171997.8707,145423.7195,LS_1993, ,3045,3747310
170388.6889,146207.4318,LS_1994, ,870.039978,2294720
170097.2519,146359.579,LS_1995, ,765.210022,25610.09961
169282.512,146882.344,LS_1996, ,296.3599854,12275.2998
169214.893,147713.454,LS_1997, ,276.480011,158479
167809.018,150436.2075,LS_1998, ,0,3435310
166522.081,152812.0597,LS_1999, ,5000,0
166773.1307,154525.8219,LS_2000, ,0,48062.10156
167661.0362,155035.9216,LS_2001, ,554.0999756,378858
166696.0831,163854.0114,LS_2002, ,12500,1386510
167751.3595,165985.5351,LS_2003, ,690,0
167981.722,166291.9888,LS_2004, ,894.7800293,5006830
168003.9596,166554.7596,LS_2005, ,894.7800293,113203
167742.1262,170293.4918,LS_2006, ,0,0
168272.8738,173193.6193,LS_2007, ,0,0
168310.8007,173439.4651,LS_2008, ,693.9769897,88291.60156
168304.4104,173709.4262,LS_2009, ,0,0
172092.8559,191701.9054,LS_2010, ,1510.530029,125387
171929.5814,191946.9934,LS_2011, ,767.2940063,0
171841.9603,192035.8875,LS_2012, ,1768,658775
171633.789,192399.7864,LS_2013, ,1445.609985,0
171423.7458,193349.2529,LS_2014, ,646.7479858,0
172173.2658,194835.3363,LS_2015, ,0,0
171250.5022,197030.5159,LS_2016, ,0,0
180607.8762,212498.6237,LS_2017, ,570.8699951,222362
182552.9028,218077.715,LS_2018, ,475.7250061,26724.30078
182437.9431,219226.8989,LS_2019, ,755.6900024,0
182428.7357,219297.9199,LS_2020, ,452,191836
182374.5062,219595.9802,LS_2021, ,570.8699951,0
182248.9943,219942.1715,LS_2022, ,1108,535315
184600.5173,225678.559,LS_2023, ,0,0
185280.7672,225805.5521,LS_2024, ,0,0
186183.6876,225997.3522,LS_2025, ,1030.290039,0
192854.3821,227166.3212,LS_2026, ,1452.459961,0
199092.7124,252616.5944,LS_2027, ,613.5100098,20397.19922
196283.5266,265859.4493,LS_2028, ,783,1277440
195743.4443,289098.4272,LS_2029, ,0,0
195708.3886,289093.1541,LS_2030, ,0,0
195848.9224,289095.6072,LS_2031, ,0,0
195870.7246,289089.1369,LS_2032, ,0,0
195829.4277,293128.2914,LS_2033, ,0,54568.89844
195852.9405,293121.1047,LS_2034, ,1379.52002,16376.5
196155.6818,304435.3143,LS_2035, ,0,0
196152.5213,304428.0327,LS_2036, ,992.7000122,0
196299.2917,304431.2261,LS_2037, ,645.5499878,0
196296.7659,304423.7646,LS_2038, ,1369.310059,83884.70313
196286.3207,309251.6253,LS_2039, ,861.7199707,0
196292.8308,309243.7819,LS_2040, ,0,0
196454.8835,309246.1813,LS_2041, ,908.7399902,76688.5
196400.2761,313289.9998,LS_2042, ,0,0
196387.8648,313282.8903,LS_2043, ,0,0
196577.0158,313276.7532,LS_2044, ,1122.140015,0
197672.1727,332456.7013,LS_2045, ,0,877069
199741.8687,341772.7265,LS_2046, ,1393.119995,72962
200039.7992,342703.9243,LS_2047, ,0,0
200044.3972,342911.3002,LS_2048, ,0,0
201625.0836,346448.9662,LS_2049, ,0,0
201645.1253,347375.4244,LS_2050, ,3712.919922,78909.79688
203805.5166,353109.775,LS_2051, ,1128.800049,0
222421.7422,402123.7358,LS_2052, ,0,0
225279.2321,413009.9503,LS_2053, ,0,0
226538.1854,413839.6869,LS_2054, ,278,137020
229700.3244,416151.4154,LS_2055, ,0,0
229654.1097,416799.9274,LS_2056, ,0,0
229687.5794,416917.4497,LS_2057, ,0,0
229680.4414,417098.7695,LS_2058, ,1837.339966,0
229653.474,417045.0546,LS_2059, ,0,0
326646.9262,438436.4529,LS_2060, ,135.7400055,1634070
335199.9842,438574.081,LS_2061, ,422,58346.89844
335226.5302,438537.6044,LS_2062, ,341,45146
337134.5559,438506.5124,LS_2063, ,886.3599854,1478570
337248.7248,438429.8411,LS_2064, ,1335.560059,969929
337329.1948,438354.4909,LS_2065, ,522.375,1333720
337443.1879,438217.2883,LS_2066, ,1335.560059,5656430
337534.1048,438095.3149,LS_2067, ,522.375,1475140
337594.9155,438003.2833,LS_2068, ,2468.429932,9481020
337684.1813,437875.424,LS_2069, ,626.8499756,5217580
341118.2035,435839.8992,LS_2070, ,1603.52002,0
131608.313,452004.4179,LS_2071, ,0,0
131456.3004,451744.7655,LS_2072, ,0,0
131324.3233,451634.4946,LS_2073, ,723,0
131255.8385,451566.3536,LS_2074, ,0,0
130948.6809,451223.3579,LS_2075, ,0,0
130981.6424,451060.5953,LS_2076, ,0,0
130996.0529,451003.4264,LS_2077, ,0,0
130889.5078,450813.3226,LS_2078, ,0,0
130840.8331,450804.9927,LS_2079, ,0,0
130816.7494,450799.1899,LS_2080, ,0,0
130758.4047,450780.5395,LS_2081, ,0,0
130561.0308,450527.5824,LS_2082, ,0,0
130559.7266,450436.794,LS_2083, ,0,0
130567.0247,450331.8276,LS_2084, ,0,0
130563.6419,450157.0742,LS_2085, ,2285.280029,0
130593.8934,450039.4092,LS_2086, ,0,0
130652.1898,449881.8611,LS_2087, ,0,0
130666.4914,449796.9932,LS_2088, ,0,0
130686.0906,449731.5008,LS_2089, ,0,0
130726.2295,449583.2903,LS_2090, ,0,0
131011.7296,449337.5791,LS_2091, ,1500,0
131388.1865,449083.7771,LS_2092, ,0,0
131466.3588,449027.9087,LS_2093, ,0,0
131701.9117,448950.4237,LS_2094, ,1731,0
131955.1983,448821.9825,LS_2095, ,0,0
132218.3386,448731.5301,LS_2096, ,556.2050171,0
132603.2602,448553.7369,LS_2097, ,556.2050171,0
132775.9174,448394.9879,LS_2098, ,0,0
132824.8691,448333.6411,LS_2099, ,0,0
132909.2747,448248.6315,LS_2100, ,0,0
132952.0358,448169.3323,LS_2101, ,0,0
132990.537,448027.2933,LS_2102, ,1379.699951,59881.30078
133025.7582,447851.5673,LS_2103, ,1495.099976,82687.79688
133058.7055,447687.8946,LS_2104, ,1020.48999,0
133088.1689,447542.2166,LS_2105, ,0,0
133128.7307,447385.824,LS_2106, ,322.7200012,0
133158.8832,447233.877,LS_2107, ,0,0
133179.5237,447115.3573,LS_2108, ,0,0
133367.0771,446684.6917,LS_2109, ,373.8699951,0
133727.4241,446541.8237,LS_2110, ,851.210022,51133.10156
133749.9331,446528.2436,LS_2111, ,561.8499756,0
134156.4081,446342.8594,LS_2112, ,1245.119995,0
350126.1603,427856.7528,LS_2113, ,1552,353070
353101.3579,423374.2308,LS_2114, ,909,316525
353154.6388,423078.0119,LS_2115, ,0,0
353117.5538,422950.2885,LS_2116, ,0,0
353964.6329,421505.9202,LS_2117, ,0,0
354041.3431,421268.5846,LS_2118, ,0,0
354061.1734,421138.6466,LS_2119, ,0,0
545255.2,429188.5517,LS_2120, ,486.519989,431923
544764.7682,429025.2378,LS_2121, ,486.519989,135218
545041.273,428149.5251,LS_2122, ,2028,132989
546890.7443,428898.9003,LS_2123, ,0,302984
545226.2473,427780.0761,LS_2124, ,2077,69545.79688
547127.6915,428262.8952,LS_2125, ,497.0400085,74891.60156
547380.353,427551.4548,LS_2126, ,710,136295
547481.7338,427481.1871,LS_2127, ,1441,978714
547936.0272,427352.5374,LS_2128, ,865,619362
552784.7042,428651.6404,LS_2129, ,1847,270157
555057.0336,429354.3699,LS_2130, ,927,110040
565331.8959,414606.4997,LS_2131, ,745.5599976,1366450
571488.987,405871.6998,LS_2132, ,497.0400085,753170
574198.4715,403901.9231,LS_2133, ,497.0400085,246786
575209.1956,403294.8173,LS_2134, ,1127.140015,519935
577031.1724,401781.4636,LS_2135, ,1262,1140550
583381.9507,402127.9883,LS_2136, ,2730,662939
594993.7018,388394.8738,LS_2137, ,1069,360796
594473.3448,387998.2248,LS_2138, ,2582,2880110
594322.1457,387730.3522,LS_2139, ,555.4000244,446710
629297.3364,327419.8146,LS_2140, ,942,999290
644882.9936,314746.5396,LS_2141, ,419,1798180
645038.7406,314552.8843,LS_2142, ,419,428613
645844.5739,313764.7611,LS_2143, ,1017,1961340
647349.3861,312673.6442,LS_2144, ,9900,1456660
647845.4186,312439.8739,LS_2145, ,9900,366997
649609.9954,308756.1915,LS_2146, ,1094,521368
650727.2773,308528.0676,LS_2147, ,1047,631236
650712.0059,308515.5181,LS_2148, ,1620,109322
653853.1954,299784.0177,LS_2149, ,380.5799866,437309
654075.2931,299595.6363,LS_2150, ,837,201580
654051.4635,299582.3327,LS_2151, ,1127,3173070
664290.2564,284507.7868,LS_2152, ,1441,163156
667118.2005,280129.9539,LS_2153, ,0,323887
135870.7505,493949.2224,LS_2154, ,0,0
135607.0451,489132.3376,LS_2155, ,0,0
135661.3786,485825.0875,LS_2156, ,699.8400269,0
135672.0105,485600.42,LS_2157, ,423,0
135695.6621,485023.5564,LS_2158, ,423,0
135710.0857,484526.9394,LS_2159, ,699.8400269,0
135725.6344,483955.1572,LS_2160, ,528.75,0
134409.0161,474919.181,LS_2161, ,918.0999756,0
134504.316,474546.538,LS_2162, ,1928,0
134576.2207,474106.7083,LS_2163, ,1033.5,0
134614.046,473862.5845,LS_2164, ,975.7999878,0
134578.344,473437.4156,LS_2165, ,0,0
134368.0552,473103.5374,LS_2166, ,1696.359985,0
134345.9878,472426.427,LS_2167, ,627.2800293,0
134349.9479,472254.3427,LS_2168, ,1785,0
134396.039,472161.2129,LS_2169, ,827,0
134632.6255,471778.5566,LS_2170, ,1587.02002,0
134738.1347,471553.855,LS_2171, ,2845.189941,0
134867.2629,471315.9863,LS_2172, ,756.8499756,0
134051.2493,469739.5924,LS_2173, ,497.3080139,0
134049.223,469758.1453,LS_2174, ,423,0
132868.7108,468205.9854,LS_2175, ,528.75,25883.19922
132120.6025,467547.6741,LS_2176, ,423,0
132040.9862,467342.6513,LS_2177, ,0,0
131982.1544,466639.0098,LS_2178, ,1001.969971,0
131843.1637,466164.1875,LS_2179, ,6111.22998,0
131619.5855,465405.8073,LS_2180, ,883.8800049,0
131607.2064,465364.9876,LS_2181, ,883.8800049,0
131561.8354,464641.0638,LS_2182, ,789.6900024,0
131586.4757,464557.7111,LS_2183, ,717.5650024,0
131593.2964,464568.3376,LS_2184, ,674.289978,52033.80078
131603.225,464473.9868,LS_2185, ,674.289978,0
131607.2125,464378.0174,LS_2186, ,1733.819946,0
131596.9969,464239.619,LS_2187, ,1049.339966,0
131589.2352,464166.8694,LS_2188, ,818.539978,0
131580.6391,464091.1345,LS_2189, ,977.2150269,0
131568.3375,463974.8472,LS_2190, ,1409.959961,0
131539.5293,463693.5695,LS_2191, ,678.1099854,0
131535.0447,463655.5064,LS_2192, ,678.1099854,0
131499.1396,463208.1438,LS_2193, ,1977.910034,0
131481.3361,463043.1181,LS_2194, ,991.6400146,0
131429.8972,462786.9032,LS_2195, ,4208.549805,0
131383.7453,462625.5912,LS_2196, ,1441.5,0
131317.5271,462433.6114,LS_2197, ,1845.400024,0
131234.1105,462236.1379,LS_2198, ,4096.970215,0
131161.6579,461845.3922,LS_2199, ,6469,2190660
131251.2089,461587.0166,LS_2200, ,1495.819946,0
131259.0312,461335.7587,LS_2201, ,1395.540039,0
131259.7871,461274.8118,LS_2202, ,1251.290039,0
131240.0097,461025.536,LS_2203, ,449,139615
131302.7073,460756.6987,LS_2204, ,1614.599976,0
131317.7953,460637.2991,LS_2205, ,1787.699951,0
131332.3251,460532.771,LS_2206, ,2026.920044,0
131335.9607,460435.5593,LS_2207, ,1092.609985,0
131412.9216,460098.2106,LS_2208, ,1820.369995,0
131396.4193,459985.039,LS_2209, ,1135.890015,0
131347.4271,459822.1094,LS_2210, ,1197.410034,0
131330.2387,459761.3905,LS_2211, ,0,0
131279.4074,459625.2845,LS_2212, ,962.789978,0
131259.4778,459595.2598,LS_2213, ,0,0
131231.8628,459554.6324,LS_2214, ,1602.859985,78124.39844
131180.8182,459406.5618,LS_2215, ,962.789978,0
131196.2848,459259.5936,LS_2216, ,1952.880005,0
131167.2525,459093.6712,LS_2217, ,1920.209961,0
131084.8595,458508.0181,LS_2218, ,449,124221
131086.5263,458495.8139,LS_2219, ,1730,711705
131097.7569,458336.7961,LS_2220, ,0,0
131092.5231,458169.2945,LS_2221, ,0,0
131075.6698,457970.1793,LS_2222, ,0,0
131070.0425,457783.6252,LS_2223, ,0,0
131056.4195,457729.3529,LS_2224, ,0,0
131028.6704,457400.7702,LS_2225, ,0,0
131022.519,457224.1944,LS_2226, ,0,0
131003.6423,456991.305,LS_2227, ,0,0
130958.9887,456760.2812,LS_2228, ,0,0
130941.7681,456695.6852,LS_2229, ,0,0
130924.2053,456633.4896,LS_2230, ,0,0
130898.5197,456557.3423,LS_2231, ,0,0
130807.8184,456316.7128,LS_2232, ,0,0
130740.7991,456117.6768,LS_2233, ,0,0
130696.2599,455999.8854,LS_2234, ,0,0
130672.584,455936.6555,LS_2235, ,0,0
130511.1227,455442.6485,LS_2236, ,432.1499939,0
130711.1566,455227.2902,LS_2237, ,924.7999878,0
130753.9547,455188.5014,LS_2238, ,924.7999878,0
130816.6201,455112.0709,LS_2239, ,0,0
130914.3315,454906.3203,LS_2240, ,0,0
131011.0176,454493.0483,LS_2241, ,3260.320068,0
131159.4205,453844.4254,LS_2242, ,0,0
131318.1583,453524.9999,LS_2243, ,322.7200012,9216.790039
131342.7623,453494.896,LS_2244, ,2873,116564
131478.9048,453346.5127,LS_2245, ,0,0
131508.3534,453313.4327,LS_2246, ,0,0
131591.253,453219.9847,LS_2247, ,0,0
131711.6325,453148.7356,LS_2248, ,0,0
131835.8315,453065.3036,LS_2249, ,0,0
132086.79,452852.3444,LS_2250, ,0,0
132137.4737,452770.6385,LS_2251, ,905.0900269,0
132216.2732,452659.0762,LS_2252, ,0,0
132209.9169,452516.5487,LS_2253, ,0,0
132140.074,452430.5679,LS_2254, ,325.6350098,0
132066.0695,452379.3323,LS_2255, ,0,0
131952.2052,452297.0881,LS_2256, ,0,0
131861.0109,452246.879,LS_2257, ,1389,0
131818.0909,452206.9075,LS_2258, ,0,0
131751.9379,452158.077,LS_2259, ,1053.160034,0
134961.6775,446496.1049,LS_2260, ,823,0
135123.1285,446486.0395,LS_2261, ,0,0
135217.4227,446439.4042,LS_2262, ,0,0
135260.2656,446410.5153,LS_2263, ,0,0
135498.4774,446303.0544,LS_2264, ,0,0
135820.2214,445950.395,LS_2265, ,629.0800171,0
135868.8683,445795.3292,LS_2266, ,0,0
135896.84,445726.8412,LS_2267, ,0,0
136289.5218,445291.4286,LS_2268, ,861.8150024,0
136433.3903,444803.3804,LS_2269, ,5674.47998,0
136799.4474,444407.0789,LS_2270, ,1529,0
136930.7562,444331.6506,LS_2271, ,1269,0
137058.2568,444177.6721,LS_2272, ,0,0
137069.6343,444126.7817,LS_2273, ,172.7400055,12411.40039
137022.3045,444030.1943,LS_2274, ,0,0
137013.7612,443989.9863,LS_2275, ,0,0
136999.7263,443958.4575,LS_2276, ,0,0
136909.0352,443734.1692,LS_2277, ,0,0
136799.1295,443481.3421,LS_2278, ,0,0
136691.0989,443275.2474,LS_2279, ,0,0
136221.9422,442931.4964,LS_2280, ,12682.5,0
136061.5969,442870.2172,LS_2281, ,0,0
135987.822,442826.8104,LS_2282, ,0,0
135790.2416,442796.381,LS_2283, ,498.5050049,0
135746.9421,442807.6851,LS_2284, ,1538.380005,0
135660.216,442820.953,LS_2285, ,734.3449707,0
135563.4428,442882.493,LS_2286, ,463.8850098,0
135545.9459,442889.59,LS_2287, ,0,0
132538.1471,438905.2109,LS_2288, ,0,0
132422.4462,438754.7988,LS_2289, ,0,0
132338.0256,438620.8264,LS_2290, ,1256.660034,0
132013.8084,438088.798,LS_2291, ,0,0
131861.1241,437755.1093,LS_2292, ,0,0
131811.7073,437510.5454,LS_2293, ,0,0
131795.5382,437397.5619,LS_2294, ,0,0
135485.4621,442910.1088,LS_2295, ,0,0
135486.4211,442900.4958,LS_2296, ,0,0
135423.6106,442912.2086,LS_2297, ,991.6400146,0
135387.5288,442909.0987,LS_2298, ,1409.150024,0
135330.0188,442895.7083,LS_2299, ,0,0
135110.5205,442897.4886,LS_2300, ,0,0
134907.0392,442940.4867,LS_2301, ,0,0
134816.9545,442946.0338,LS_2302, ,151.125,0
134726.3856,442985.5231,LS_2303, ,0,0
134632.8983,443037.0477,LS_2304, ,716.1599731,0
134543.1185,443105.0714,LS_2305, ,0,0
134463.2063,443164.9482,LS_2306, ,0,0
134251.7449,443223.0046,LS_2307, ,0,0
134189.5683,443205.6853,LS_2308, ,0,0
134036.951,443146.5029,LS_2309, ,426.3800049,0
133998.0791,443126.5482,LS_2310, ,0,0
133951.2139,443103.473,LS_2311, ,0,0
133746.4265,443083.744,LS_2312, ,0,0
133508.8213,443140.2847,LS_2313, ,0,0
131584.7054,436009.5847,LS_2314, ,0,0
131496.8494,435212.7555,LS_2315, ,0,0
131454.5302,434948.7667,LS_2316, ,0,0
131358.6789,434368.8521,LS_2317, ,0,0
131314.4587,434038.6037,LS_2318, ,0,0
131303.2829,433968.5509,LS_2319, ,0,0
131250.4541,433705.4018,LS_2320, ,0,0
131190.9541,433339.6025,LS_2321, ,0,0
131162.9071,433169.0633,LS_2322, ,0,0
131096.3553,432704.784,LS_2323, ,0,0
131066.6825,432523.8465,LS_2324, ,0,0
131036.528,431869.567,LS_2325, ,0,0
131041.5279,431788.1522,LS_2326, ,0,0
131055.5776,431725.9035,LS_2327, ,0,0
131086.4645,431641.2481,LS_2328, ,0,0
131108.2165,431564.4891,LS_2329, ,0,0
131131.4721,431443.254,LS_2330, ,0,0
131150.6153,431357.7539,LS_2331, ,0,0
131167.4537,431077.3528,LS_2332, ,0,0
131176.3758,430814.1513,LS_2333, ,570.6300049,0
131188.2857,430723.5602,LS_2334, ,631.0150146,0
131210.25,430633.3985,LS_2335, ,0,0
131227.8333,430501.3479,LS_2336, ,0,0
131695.3257,429501.802,LS_2337, ,0,0
131921.3575,429192.5288,LS_2338, ,426.3800049,0
132002.9106,428995.8115,LS_2339, ,1597,1706280
132065.3281,428957.2296,LS_2340, ,0,0
132123.4247,428954.1526,LS_2341, ,0,0
132316.4208,428866.4598,LS_2342, ,0,0
132536.9521,428786.7183,LS_2343, ,0,0
132853.9786,428626.8602,LS_2344, ,0,0
132896.8173,428635.1791,LS_2345, ,0,0
134981.4008,429142.9625,LS_2346, ,0,0
135266.1478,428856.2807,LS_2347, ,0,0
134855.1978,428550.1993,LS_2348, ,0,0
134631.0321,425633.591,LS_2349, ,0,0
134638.0875,425548.6384,LS_2350, ,0,0
134671.4667,425366.4856,LS_2351, ,0,0
134681.002,425308.6068,LS_2352, ,0,0
